dataset_id,Data providers,Total Occurrences,PrivateFlag,PercProvPRIVATE,PercProvPUBLIC,PercProvUNKNOWNPUBLIC,PercProvOUTLIER,WeightedPercOccurrencesPrivate
afa5b0e8-826d-4433-b698-beb176ef7880,['Vlaams Instituut voor de Zee'],8251,False,0.0,100.0,0.0,0.0,0.0
83187fac-bf9b-477b-a397-bb4a8b5bd101,"['Vlaams Instituut voor de Zee', 'Universiteit Gent, Marine Biology research group']",762,False,0.0,100.0,0.0,0.0,0.0
aa9787d6-c4db-4fde-8e82-a6234de09e47,"['Vlaams Instituut voor de Zee', 'Universiteit Gent, Marine Biology research group']",6627,False,0.0,100.0,0.0,0.0,0.0
6d589629-7053-4bd8-84c0-228909705ccd,"['Vlaams Instituut voor de Zee', 'Centrum voor Landbouwkundig Onderzoek']",223,False,0.0,100.0,0.0,0.0,0.0
677cbeca-903e-4a9d-bdf2-11184ad0c201,"['Vlaams Instituut voor de Zee', 'Zoological Institute of the Russian Academy of Sciences', 'Institut für Polarökologie der Christian-Albrechts-Universität', 'Alfred Wegener Institute for Polar- and Marine Research', 'Smithsonian Institution; National Museum of Natural History']",861,False,0.0,100.0,0.0,0.0,0.0
0b7a18e2-f627-4690-ae43-3f49e91c9f84,['Kenya Marine and Fisheries Research Institute'],1312,False,0.0,100.0,0.0,0.0,0.0
39935c63-785e-42c0-ad76-9fe8926a245d,"['Vlaams Instituut voor de Zee', 'Vrije Universiteit Brussel', 'Instituut voor Landbouw, Visserij en voedingonderzoek']",20,False,0.0,100.0,0.0,0.0,0.0
d234f781-f1c7-4ca1-b806-ea175dec20f1,"['Istituto Nazionale di Oceanografia e di Geofisica Sperimentale, Trieste', 'University of Trieste – Marine Biology Laboratory']",495,False,0.0,100.0,0.0,0.0,0.0
04830aeb-0380-4d89-9788-1fb7e6e76cdd,"['Vlaams Instituut voor de Zee', 'Katholieke Universiteit Leuven']",714,False,0.0,100.0,0.0,0.0,0.0
9afeee64-62f3-44b9-a2fb-794b2afcf50a,"['Vlaams Instituut voor de Zee', 'The Marine Biological Association of the United Kingdom', 'National Marine Aquarium']",2066,False,0.0,100.0,0.0,0.0,0.0
22fcfe7e-1923-4928-9a06-2aa2326227e8,"['POD Federaal Wetenschapsbeleid', 'Universiteit Gent, Marine Biology research group']",1808,False,0.0,100.0,0.0,0.0,0.0
0125fbc4-e9cd-4f8b-b155-bd9356b7fda0,"['Istituto Nazionale di Oceanografia e di Geofisica Sperimentale, Trieste', 'Italian National Institute for Environmental Protection and Research — Branch office Chioggia']",5334,False,0.0,100.0,0.0,0.0,0.0
236070b0-e8d2-41aa-aecc-848f457c3e1e,"['Vlaams Instituut voor de Zee', 'Vlaamse overheid; Beleidsdomein Landbouw en Visserij; Instituut voor landbouw- , visserij en voedingsonderzoek; Kenniseenheid: Dier; Aquatisch Milieu en Kwaliteit', 'Vlaamse overheid; Beleidsdomein Landbouw en Visserij; Instituut voor landbouw- , visserij en voedingsonderzoek; Kenniseenheid: Dier; Aquatisch Milieu en Kwaliteit']",25887,False,0.0,100.0,0.0,0.0,0.0
85e944f3-9ae6-42c0-8193-bd5e60727aa6,"['Vlaams Instituut voor de Zee', 'GEO-Tag der Natur']",21,False,0.0,100.0,0.0,0.0,0.0
36be7d35-bc96-4ba1-a27b-0b8a0496741b,"['Istituto Nazionale di Oceanografia e di Geofisica Sperimentale, Trieste']",1285,False,0.0,100.0,0.0,0.0,0.0
6403181f-79df-4628-8fd8-8361e7ce8c35,"['Vlaams Instituut voor de Zee', 'Kenya Marine and Fisheries Research Institute']",282,False,0.0,100.0,0.0,0.0,0.0
2a2737f0-caae-4a4f-874f-612cb43ff1bc,"['Vlaams Instituut voor de Zee', 'Universidad Las Palmas de Gran Canaria']",6378,False,0.0,100.0,0.0,0.0,0.0
b6386b0c-351d-4d9e-9cc0-b563816bd896,"['University of Hull, Oceans Past Initiative', 'Trinity College Dublin, Centre for Environmental Humanities', 'Roskilde University']",310,False,0.0,100.0,0.0,0.0,0.0
beee292b-d8b5-43b5-a836-906b92486908,"['POD Federaal Wetenschapsbeleid', 'Koninklijk Belgisch Instituut voor Natuurwetenschappen; Departement Beheer van het Mariene Ecosysteem; Beheerseenheid Mathematisch Model Noordzee en Schelde-estuarium; Oostende']",7,False,0.0,100.0,0.0,0.0,0.0
eaa33599-9df1-474a-a434-d6dc157ded7a,"['Vlaams Instituut voor de Zee', 'Universiteit Gent, Faculteit Wetenschap', 'Universiteit Gent, Afdeling Algologie']",210,False,0.0,100.0,0.0,0.0,0.0
2c90a322-c002-44a3-a76e-e67d90e76a83,"['Vlaams Instituut voor de Zee', 'Christian-Albrechts-University Kiel; Leibniz Institute of Marine Sciences; Marine Ecology Division']",8944,False,0.0,100.0,0.0,0.0,0.0
a6f8db9e-2794-4260-b7f6-66febc029002,"['Istituto Nazionale di Oceanografia e di Geofisica Sperimentale, Trieste', 'Italian National Institute for Environmental Protection and Research — Branch office Chioggia']",9723,False,0.0,100.0,0.0,0.0,0.0
c46e6e28-87a1-4464-a44e-d6ab96511580,"['Vlaams Instituut voor de Zee', ""Institut Français de Recherche pour l'Exploitation de la Mer, IFREMER, Centre de Brest"", ""Institut Français de Recherche pour l'Exploitation de la Mer,  IFREMER, Centre de Nantes""]",694977,False,0.0,100.0,0.0,0.0,0.0
ba3fc1a0-5ad0-4621-8712-e01292d9872c,"['Vlaams Instituut voor de Zee', 'International Council for the Exploration of the Sea']",727047,False,0.0,100.0,0.0,0.0,0.0
843d3c1f-d82a-4ebd-b5f9-299706f04789,"['Vlaams Instituut voor de Zee', 'Russian Academy of Sciences; Zoological Institute of RAS White Sea Biological Station', 'Russian Academy of Sciences; Zoological Institute; White Sea Biological Station']",9213,False,0.0,100.0,0.0,0.0,0.0
f1db48b2-d553-4858-b657-1943f60c59c8,"['Vlaams Instituut voor de Zee', 'Lomonosov Moscow State University; Zoological Museum']",1074,False,0.0,100.0,0.0,0.0,0.0
12acbce5-cb41-48c4-bd80-6030b0f0a83f,"['The Marine Biological Association of the United Kingdom', 'Natural Resources Wales']",15513,False,0.0,100.0,0.0,0.0,0.0
678cec8f-e0ae-431e-b836-703a0c1c2c37,['Swedish Museum of Natural History'],371,False,0.0,100.0,0.0,0.0,0.0
726e33e7-6415-45ae-9d20-7c9a60e01343,"['Vlaams Instituut voor de Zee', 'Christian-Albrechts-University Kiel Leibniz Institute of Marine Sciences', 'Christian-Albrechts-University Kiel; Leibniz Institute of Marine Sciences']",6300,False,0.0,100.0,0.0,0.0,0.0
55659e7a-ea4b-4389-a9ad-833f2cdb910b,"['University of Plymouth', 'The Marine Biological Association of the United Kingdom']",7293,False,0.0,100.0,0.0,0.0,0.0
14fa3c3e-259c-4af9-9314-eee1dc3a119b,"['Vlaams Instituut voor de Zee', 'Institute of Marine Research']",29825,False,0.0,100.0,0.0,0.0,0.0
6da917d4-b398-4753-84c3-b940ffcd62ee,"['University of Plymouth', 'The Marine Biological Association of the United Kingdom']",989,False,0.0,100.0,0.0,0.0,0.0
4b51bef4-e14d-41bb-815b-9c30842956b3,"['Vlaams Instituut voor de Zee', 'National Academy of Sciences of Ukraine , Institute of Marine Biology', 'Ukrainian scientific center of Ecology of Sea']",74,False,0.0,100.0,0.0,0.0,0.0
1a88b55b-84b7-4b22-ba1c-b845a8d73e1a,"['Vlaams Instituut voor de Zee', 'Katholieke Universiteit Leuven']",15828,False,0.0,100.0,0.0,0.0,0.0
35388ea8-2f75-4a9b-9e7d-6bec69dbd72d,"['Vlaams Instituut voor de Zee', 'Institute of Meteorology and Water Management; Maritime Branch']",1090,False,0.0,100.0,0.0,0.0,0.0
d7976b9a-9066-4bd6-8b12-77ffae85d774,"['Vlaams Instituut voor de Zee', 'Alfred Wegener Institute for Polar- and Marine Research']",210,False,0.0,100.0,0.0,0.0,0.0
0bae1308-d1f9-4c88-926b-50a16f1b7bde,"['The Marine Biological Association of the United Kingdom', 'Centre for Environment, Fisheries and Aquaculture Science']",170,False,0.0,100.0,0.0,0.0,0.0
114176b9-951c-4760-b802-bd22f1981185,['Sveriges meteorologiska och hydrologiska institut'],2726,False,0.0,100.0,0.0,0.0,0.0
accd827e-e428-4262-b289-be8064e0434d,"['Vlaams Instituut voor de Zee', 'Senckenberg am Meer German Centre for Marine Biodiversity Research', 'Senckenberg am Meer; German Centre for Marine Biodiversity Research']",1476,False,0.0,100.0,0.0,0.0,0.0
8e1a7146-8eba-4c00-8243-88747d75296c,"['Istituto Nazionale di Oceanografia e di Geofisica Sperimentale, Trieste', 'University of Trieste – Marine Biology Laboratory']",3146,False,0.0,100.0,0.0,0.0,0.0
10fe54bb-b93b-4f00-bf4c-bd51542614ef,['Vlaams Instituut voor de Zee'],21101,False,0.0,100.0,0.0,0.0,0.0
7dc633b1-f652-4cc4-8d89-5bfa7e208ed8,"['Vlaams Instituut voor de Zee', 'Vrije Universiteit Brussel']",1821,False,0.0,100.0,0.0,0.0,0.0
a4548e3a-9652-49ae-acca-762c8bfe5f59,"['Vlaams Instituut voor de Zee', 'Plymouth Marine Laboratory']",184,False,0.0,100.0,0.0,0.0,0.0
6a443ad0-f5b6-4f2f-869f-94615eb75a0e,"['Vlaams Instituut voor de Zee', 'Universiteit Gent, Marine Biology research group']",885,False,0.0,100.0,0.0,0.0,0.0
1f7f1e21-e96c-4ede-bdd6-0b5e79959eeb,"['Vlaams Instituut voor de Zee', 'National Academy of Sciences of Ukraine, O. O. Kovalevsky Institute of Biology of the Southern Seas']",1206,False,0.0,100.0,0.0,0.0,0.0
c4ff4277-85f4-4927-bed0-2eb5abd863af,"['Vlaams Instituut voor de Zee', 'OSPAR Commission']",5363,False,0.0,100.0,0.0,0.0,0.0
9a4a4965-94de-46c4-9c35-fe3e815dcc23,"['The Marine Biological Association of the United Kingdom', 'Centre for Environment, Fisheries and Aquaculture Science Burnham Laboratory', 'Centre for Environment, Fisheries and Aquaculture Science; Burnham Laboratory']",2589,False,0.0,100.0,0.0,0.0,0.0
4903d162-73ef-4abc-a934-7aae1adf5803,"['Vlaams Instituut voor de Zee', 'National Agricultural Research Foundation Fisheries Research Institute', 'National Agricultural Research Foundation; Fisheries Research Institute']",764,False,0.0,100.0,0.0,0.0,0.0
24b24b44-52ef-4f6a-b9a0-5fa20bfeff49,['Institute of Marine Research'],18175,False,0.0,100.0,0.0,0.0,0.0
610bd0de-37d8-41aa-a663-393da3cf0c06,"['Vlaams Instituut voor de Zee', 'Senckenberg am Meer German Centre for Marine Biodiversity Research', 'Senckenberg am Meer; German Centre for Marine Biodiversity Research']",83,False,0.0,100.0,0.0,0.0,0.0
42d933bd-8c8d-464c-b827-d04e9031ed92,"['Vlaamse overheid; Beleidsdomein Landbouw en Visserij; Instituut voor landbouw- , visserij en voedingsonderzoek; Kenniseenheid: Dier; Aquatisch Milieu en Kwaliteit']",3455,False,0.0,100.0,0.0,0.0,0.0
4fbae3cc-5d1b-4b54-933f-258e8cba69f8,"['Vlaams Instituut voor de Zee', 'National Academy of Sciences of Ukraine, O. O. Kovalevsky Institute of Biology of the Southern Seas']",176,False,0.0,100.0,0.0,0.0,0.0
7b9e09b6-0549-4eb6-9d31-974575c1b400,"['Vlaams Instituut voor de Zee', 'Katholieke Universiteit Leuven']",1425,False,0.0,100.0,0.0,0.0,0.0
001ddbcd-a655-4ff1-8c15-130217d98d76,"['Vlaams Instituut voor de Zee', 'Vrije Universiteit Brussel', 'Kenya Marine and Fisheries Research Institute', 'Universiteit Antwerpen', 'University of Florence']",42,False,0.0,100.0,0.0,0.0,0.0
e6555856-e776-49b7-b0d3-2a5408433ef5,"['Vlaams Instituut voor de Zee', ""Centre National de la Recherche Scientifique; Centre d'Océanologie de Marseille Station Marine d'Endoume"", ""Centre National de la Recherche Scientifique; Institut National de Science de l'Univers; Centre d'Océanologie de Marseille; Station Marine d'Endoume""]",468,False,0.0,100.0,0.0,0.0,0.0
1ff8f53b-1a0e-4346-8f51-447a824adacd,"['The Marine Biological Association of the United Kingdom', 'Centre for Environment, Fisheries and Aquaculture Science']",204,False,0.0,100.0,0.0,0.0,0.0
8db5745f-c4e5-42f0-816f-c61b581d6abd,"['The Marine Biological Association of the United Kingdom', 'National Biodiversity Network Trust', 'Royal Society for the Protection of Birds']",1480,False,0.0,100.0,0.0,0.0,0.0
e9acab50-8203-4c1e-b2e7-cbb850670808,"['Vlaams Instituut voor de Zee', 'Koninklijk Belgisch Instituut voor Natuurwetenschappen']",4252,False,0.0,100.0,0.0,0.0,0.0
38657257-deb3-4b74-aa25-ae740280b455,['International Council for the Exploration of the Sea'],63760,False,0.0,100.0,0.0,0.0,0.0
dd27f260-4fe1-44b4-8b3d-3d20a4dca8d0,"['Vlaams Instituut voor de Zee', 'National Institute for Marine Research and Development ""Grigore Antipa""']",7650,False,0.0,100.0,0.0,0.0,0.0
7fa1c161-8d37-47ac-9a5a-88f55f28717b,"['Vlaams Instituut voor de Zee', ""The National Center for Scientific Research; Institut National de Science de l'Univers; Centre d'Océanologie de Marseille; Mediterranean Institute of Oceanography""]",299,False,0.0,100.0,0.0,0.0,0.0
df5a5825-6db0-4034-9e1d-97ece8ecd4cb,"['Vlaams Instituut voor de Zee', 'Limburgs Universitair Centrum', 'Universiteit Hasselt; Centre for Environmental Sciences; Onderzoeksgroep Dierkunde: Biodiversiteit en Toxicologie']",165,False,0.0,100.0,0.0,0.0,0.0
b028c32d-98bc-49dd-b2ae-038d9bff101f,"['Vlaams Instituut voor de Zee', 'Alfred Wegener Institute for Polar- and Marine Research', 'Senckenberg am Meer German Centre for Marine Biodiversity Research', 'Senckenberg am Meer; German Centre for Marine Biodiversity Research']",363,False,0.0,100.0,0.0,0.0,0.0
6d779f97-bec5-40fd-ab17-2686bedf7df6,"['Vlaams Instituut voor de Zee', 'Environmental Hydraulics Institute']",4927,False,0.0,100.0,0.0,0.0,0.0
ee0db3ee-3f03-47ed-9964-04b57851da89,"['Vlaams Instituut voor de Zee', 'Russian Academy of Sciences; Far Eastern Branch; Institute of Marine Biology']",223,False,0.0,100.0,0.0,0.0,0.0
fff34c63-d718-4ab7-be42-4123e4b4272b,"['Vlaams Instituut voor de Zee', 'Senckenberg am Meer German Centre for Marine Biodiversity Research', 'Senckenberg am Meer; German Centre for Marine Biodiversity Research']",1266,False,0.0,100.0,0.0,0.0,0.0
0e6462e3-28fd-4a90-85e2-34718c6d795a,"['Environmental Hydraulics Institute', 'AZTI Foundation', 'Centro de Estudios y Experimentación de Obras Públicas', 'Spanish Ministry of Environment; Confederación Hidrográfica del Cantábrico', 'University of Oviedo', 'University of the Basque country']",734,True,16.666666666666664,83.33333333333334,0.0,0.0,122.3333333333333
ec6bfce3-b62c-4a2b-b071-0d5856def57f,"['The Marine Biological Association of the United Kingdom', 'Centre for Environment, Fisheries and Aquaculture Science']",1331,False,0.0,100.0,0.0,0.0,0.0
f0ffb4eb-0d9e-4bad-a455-9e585e102cf9,"['The Marine Biological Association of the United Kingdom', 'Centre for Environment, Fisheries and Aquaculture Science']",3383,False,0.0,100.0,0.0,0.0,0.0
a08db4f0-5df1-4ff3-a9c8-4af42a31cdba,"['Institute of Marine Research', 'Universidade dos Açores – Departamento de Oceanografia e Pescas']",27024,False,0.0,100.0,0.0,0.0,0.0
ef00fb16-5cb9-40b2-ac95-4d4301bc77e1,"['The Marine Biological Association of the United Kingdom', 'Centre for Environment, Fisheries and Aquaculture Science']",3041,False,0.0,100.0,0.0,0.0,0.0
dfe411ef-391f-4a4a-b263-3ae5309427f3,['Environmental Hydraulics Institute'],3153,False,0.0,100.0,0.0,0.0,0.0
dfeee39f-ba60-46e6-945f-ed12c9524709,"['Vlaams Instituut voor de Zee', 'Ukrainian scientific center of Ecology of Sea']",235,False,0.0,100.0,0.0,0.0,0.0
6792a6d1-45de-417b-bcbb-93649611df8f,"['The Marine Biological Association of the United Kingdom', 'Seasearch', 'Marine Conservation Society']",34,False,0.0,100.0,0.0,0.0,0.0
7d73a408-cb0b-48d3-8b08-ae1f25b0b729,"['The Marine Biological Association of the United Kingdom', 'Centre for Environment, Fisheries and Aquaculture Science']",2222,False,0.0,100.0,0.0,0.0,0.0
cd1f299a-929a-4a51-b59e-bd5417d65d9c,"['University of Iceland', 'Carl von Ossietzky University of Oldenburg', 'Russian Academy of Sciences; Far Eastern Branch; Institute of Marine Biology', 'Senckenberg am Meer; German Centre for Marine Biodiversity Research', 'University of Hamburg', 'University of Hamburg; Zoological Institute und Zoological Museum']",719,False,0.0,100.0,0.0,0.0,0.0
5da1ec95-8d7c-4af5-b059-3d7f7eb7d9b1,"['Vlaams Instituut voor de Zee', 'Vrije Universiteit Brussel', 'Limburgs Universitair Centrum']",590,False,0.0,100.0,0.0,0.0,0.0
1d9a302f-7f63-428e-a27d-e2fdb6c7fd16,"['POD Federaal Wetenschapsbeleid', 'Universiteit Gent; Faculteit Bio-ingenieurswetenschappen; Vakgroep Toegepaste ecologie en milieubiologie; Laboratorium voor Milieutoxicologie en aquatische ecologie; Onderzoeksgroep voor Milieutoxicologie']",2,False,0.0,100.0,0.0,0.0,0.0
430e02f9-8843-4b44-8d24-9ea35be1940c,"['University of Hull, Oceans Past Initiative', 'Trinity College Dublin, Centre for Environmental Humanities', 'Roskilde University']",380,False,0.0,100.0,0.0,0.0,0.0
cc082560-acd0-4789-84f2-eb4da0bb20ce,"['The Marine Biological Association of the United Kingdom', 'Centre for Environment, Fisheries and Aquaculture Science']",2769,False,0.0,100.0,0.0,0.0,0.0
2d2deee0-b592-4426-ab82-503b6bccc00d,"['Vlaams Instituut voor de Zee', 'Sveriges meteorologiska och hydrologiska institut', 'Swedish county administration boards', 'Swedish municipalities']",308042,False,0.0,100.0,0.0,0.0,0.0
2b7c7bc2-cdff-46fd-82d3-008cdea03408,"['Institute of Marine Research', 'Universidade dos Açores – Departamento de Oceanografia e Pescas']",3261,False,0.0,100.0,0.0,0.0,0.0
19abb100-fb94-4295-ab17-bb3e58674cf3,"['Vlaams Instituut voor de Zee', 'The Marine Biological Association of the United Kingdom', 'Natural Resources Wales']",42986,False,0.0,100.0,0.0,0.0,0.0
df2d175e-83d8-438e-99ef-9067ea32275a,"['The Marine Biological Association of the United Kingdom', 'Centre for Environment, Fisheries and Aquaculture Science']",1146,False,0.0,100.0,0.0,0.0,0.0
11ca6599-6a0c-4de2-9790-b37853dbd7b3,"['Vlaams Instituut voor de Zee', 'Główny Inspektorat Ochrony Środowiska (GIOŚ)', 'Institute of Meteorology and Water Management; Maritime Branch']",23994,False,0.0,100.0,0.0,0.0,0.0
b1363fbb-afec-4dc7-85b6-39b8a5ebb55c,['The Natural History Museum'],28598,False,0.0,100.0,0.0,0.0,0.0
e724b7a8-b199-410c-a23c-1d46627df133,['Vlaams Instituut voor de Zee'],15489,False,0.0,100.0,0.0,0.0,0.0
3414e5d2-0f2c-4f89-a50b-1aab835fa863,"['Duke University; Marine Geospatial Ecology Lab', 'Marine Turtle Research Group', 'Seaturtle.org']",62,False,0.0,100.0,0.0,0.0,0.0
c697826c-1da7-4916-a387-e35008a90415,"['Vlaams Instituut voor de Zee', 'Akvaplan-niva', 'Polar Environmental Centre Akvaplan-niva']",14891,True,33.33333333333333,66.66666666666666,0.0,0.0,4963.666666666665
e748c7b0-7bd4-48d5-89bd-dd463131f410,"['Istituto Nazionale di Oceanografia e di Geofisica Sperimentale, Trieste']",762,False,0.0,100.0,0.0,0.0,0.0
cdcddae2-a8e0-4c86-9e8d-f85134876937,['Vlaams Instituut voor de Zee'],121558,False,0.0,100.0,0.0,0.0,0.0
ce2d61c9-3b93-4965-ba9f-157503922aae,"['National Institute for Marine Research and Development ""Grigore Antipa""']",13335,False,0.0,100.0,0.0,0.0,0.0
fd0ff54b-a4cf-4074-b736-7dc849cc27f8,"['Vlaams Instituut voor de Zee', 'POD Federaal Wetenschapsbeleid', 'Universiteit Gent, Marine Biology research group']",401,False,0.0,100.0,0.0,0.0,0.0
6c071382-32f5-48ea-9f01-71e86458cc8d,"['Vlaams Instituut voor de Zee', 'Marine Institute Ireland']",1632,False,0.0,100.0,0.0,0.0,0.0
564b07e1-4b8b-4a95-a648-bc84fd0662b3,"['Vlaams Instituut voor de Zee', 'Joint Nature Conservation Committee', 'The Marine Biological Association of the United Kingdom']",24193,False,0.0,100.0,0.0,0.0,0.0
52043fc3-6c50-4637-8956-4e3eb0d48257,"['Vlaams Instituut voor de Zee', 'Universiteit Gent, Faculteit Wetenschap']",916,False,0.0,100.0,0.0,0.0,0.0
7803e742-5130-41cb-9bc5-104f9ae77d8e,"['Vlaams Instituut voor de Zee', 'National Academy of Sciences of Ukraine , Institute of Marine Biology', 'Ukrainian scientific center of Ecology of Sea']",78,False,0.0,100.0,0.0,0.0,0.0
d58b22d0-0c37-4b14-ac93-bb558dfe06f6,"['Institute of Marine Research', 'Universidade dos Açores – Departamento de Oceanografia e Pescas']",381,False,0.0,100.0,0.0,0.0,0.0
71748d53-57e9-4e30-9678-ede83ca6c7ba,"['Vlaams Instituut voor de Zee', 'Hawaii Institute of Marine Biology, University of Hawaii', 'Senckenberg am Meer; German Centre for Marine Biodiversity Research']",12139,False,0.0,100.0,0.0,0.0,0.0
3382a517-aab5-4c5f-a3b3-c2b793cb5f94,"['National Academy of Sciences of Ukraine, O. O. Kovalevsky Institute of Biology of the Southern Seas', 'Brema Laboratory']",1247,False,0.0,100.0,0.0,0.0,0.0
245bc74a-efa3-4bcd-ae87-a8d1ba1f666d,"['Vlaams Instituut voor de Zee', 'Centro Interdisciplinar de Investigação Marinha e Ambiental, Universidade do Porto', 'University of Porto; Centre for Marine and Environmental Research']",7164,False,0.0,100.0,0.0,0.0,0.0
9d9de482-bf84-4590-9022-d546dc21798c,"['Vlaams Instituut voor de Zee', 'Centro Interdisciplinar de Investigação Marinha e Ambiental, Universidade do Porto', 'University of Porto; Centre for Marine and Environmental Research']",2382,False,0.0,100.0,0.0,0.0,0.0
6897b33d-8865-4a9b-ae13-2d73cd33d1e5,"['Vlaams Instituut voor de Zee', 'University of Bremen']",21583,False,0.0,100.0,0.0,0.0,0.0
647943b7-b951-4c5c-8280-fd917cc29bf1,"['Institute of Marine Research', 'Universidade dos Açores – Departamento de Oceanografia e Pescas']",728,False,0.0,100.0,0.0,0.0,0.0
c35394b6-edde-4c01-8341-db735bac11c7,['Vlaams Instituut voor de Zee'],12662,False,0.0,100.0,0.0,0.0,0.0
b922024c-ae33-45dd-88fc-70c82d65b365,['Vlaams Instituut voor de Zee'],1092,False,0.0,100.0,0.0,0.0,0.0
ba135f30-d828-4ed4-a6d2-84101293c49a,['Vlaams Instituut voor de Zee'],1856,False,0.0,100.0,0.0,0.0,0.0
b08e636b-f5be-4f7f-81db-bdafcdf68e57,"['Vlaams Instituut voor de Zee', 'University of Bremen Centre for Marine Environmental Sciences']",47118,False,0.0,100.0,0.0,0.0,0.0
b06bc9f1-220a-4c9c-9bf3-30b2638e70a0,"['Vlaams Instituut voor de Zee', 'Christian-Albrechts-University Kiel Leibniz Institute of Marine Sciences']",3729,False,0.0,100.0,0.0,0.0,0.0
b8c8ca99-a5f7-411d-a6a5-35eac32f8293,"['Vlaams Instituut voor de Zee', 'Hellenic Centre for Marine Research - Institute of Marine Biology, Biotechnology and Aquaculture']",1017,False,0.0,100.0,0.0,0.0,0.0
667606f1-8da3-4d40-b3d5-f90e2eca251f,"['Vlaams Instituut voor de Zee', 'Aristotle University of Thessaloniki']",7265,False,0.0,100.0,0.0,0.0,0.0
cdc3abcf-b4d8-4b14-b4d4-70705884034c,"['Vlaams Instituut voor de Zee', 'Katholieke Universiteit Leuven']",15640,False,0.0,100.0,0.0,0.0,0.0
08cb3fc7-aa5e-4f23-a3bc-2ef45e5db83c,"['Hellenic Centre for Marine Research - Institute of Marine Biology, Biotechnology and Aquaculture']",1012,False,0.0,100.0,0.0,0.0,0.0
762ebef7-8055-45d2-ad4f-ed9d4e53b530,"['Vlaams Instituut voor de Zee', 'Vrije Universiteit Brussel', 'Universiteit Gent, Marine Biology research group', 'Kenya Marine and Fisheries Research Institute']",943,False,0.0,100.0,0.0,0.0,0.0
34776b3e-9a42-450e-8a25-42a050bcbb3e,"['Vlaams Instituut voor de Zee', 'National Academy of Sciences of Ukraine, O. O. Kovalevsky Institute of Biology of the Southern Seas']",331,False,0.0,100.0,0.0,0.0,0.0
24c11a51-fb48-46a9-a534-6507d54d9a39,"['Istituto Nazionale di Oceanografia e di Geofisica Sperimentale, Trieste', 'Italian National Institute for Environmental Protection and Research — Branch office Chioggia']",970,False,0.0,100.0,0.0,0.0,0.0
b216687d-99ec-4f86-b28d-276f136a9611,"['Vlaams Instituut voor de Zee', 'Universidad Las Palmas de Gran Canaria']",10919,False,0.0,100.0,0.0,0.0,0.0
a97def2e-3a89-4a40-83c3-82ed18859ed1,"['Vlaams Instituut voor de Zee', 'High North Research Centre for Climate and the Environment', 'Ecological Consultancy Services Ltd', 'The Irish Moth &amp; Butterfly Group', 'University of Auckland; Leigh Marine Laboratory']",5999,True,20.0,80.0,0.0,0.0,1199.8
376b6d39-629d-4df6-95a7-6765f72d8369,['Institute of Oceanography and  Fisheries Croatia'],2139,False,0.0,100.0,0.0,0.0,0.0
8c57c625-6098-4aa2-802a-c8b704c9f171,['University of Porto; Interdisciplinary Centre for Marine and Environmental Research (Porto)'],52,False,0.0,100.0,0.0,0.0,0.0
d1e48f57-5c95-4f2b-80be-fc0550c85bb1,"['Dalhousie University', 'Vlaams Instituut voor de Zee', 'The City University of New York; College of Staten Island']",1015,False,0.0,100.0,0.0,0.0,0.0
319a6a7f-2a86-4aec-bb66-1d5cb94473d9,"['Vlaams Instituut voor de Zee', 'Universiteit van Amsterdam; Faculteit der Natuurwetenschappen, Wiskunde en Informatica Zoologisch Museum Amsterdam', 'Universiteit van Amsterdam; Faculteit der Natuurwetenschappen, Wiskunde en Informatica; Zoologisch Museum Amsterdam']",68,False,0.0,100.0,0.0,0.0,0.0
46d12be4-1587-4ff8-b5a9-a58bdd379fb2,"['Istituto Nazionale di Oceanografia e di Geofisica Sperimentale, Trieste']",1768,False,0.0,100.0,0.0,0.0,0.0
28994fa2-d07a-45c9-84b7-3fff3d728f4b,"['Vlaams Instituut voor de Zee', 'International Council for the Exploration of the Sea', 'Marine Institute Ireland']",586251,False,0.0,100.0,0.0,0.0,0.0
ff1eca2d-d949-42ce-9cb2-95c26b61d198,['Instituto Español de Oceanografía'],41491,False,0.0,100.0,0.0,0.0,0.0
6959c7ad-efa9-4138-8111-d62fea26812e,"['Vlaams Instituut voor de Zee', 'National Academy of Sciences of Ukraine, O. O. Kovalevsky Institute of Biology of the Southern Seas']",2688,False,0.0,100.0,0.0,0.0,0.0
33240dba-2900-49e5-af34-fe7464ce98fe,['Instituto Español de Oceanografía'],55606,False,0.0,100.0,0.0,0.0,0.0
189997cf-a752-4ec1-8e36-cc1f61c28049,"['Vlaams Instituut voor de Zee', 'Universiteit Gent, Marine Biology research group']",195,False,0.0,100.0,0.0,0.0,0.0
1a4daaac-e207-4648-804e-aaf5efa7a0a5,"['Vlaams Instituut voor de Zee', 'University of Copenhagen; Faculty of Science; Natural History Museum of Denmark; The Zoological Museum The Danish Biodiversity Information Facility', 'University of Copenhagen; The Danish Biodiversity Information Facility']",575,False,0.0,100.0,0.0,0.0,0.0
81330b73-f70d-4a58-b54f-b9e1f62355d3,"['Vlaams Instituut voor de Zee', 'University of Copenhagen; Faculty of Science; Natural History Museum of Denmark; The Zoological Museum The Danish Biodiversity Information Facility', 'University of Copenhagen; The Danish Biodiversity Information Facility']",750,False,0.0,100.0,0.0,0.0,0.0
b2ec3329-c523-48f4-bb8f-6462bc8237d3,"['Vlaams Instituut voor de Zee', 'Ukrainian scientific center of Ecology of Sea']",15,False,0.0,100.0,0.0,0.0,0.0
